subset_label_id,subset_label_name,path,optimization_rank,kernel,reference_method,eigenvalue_method,stop_when_objective_decreases,objective,objective_gain,probability_lambda,base_von_neumann_entropy,von_neumann_entropy,von_neumann_entropy_gain,log_probability,log_probability_sum,positive_probability,subset_probability,best_predicted_subset_label_id,best_predicted_subset_label_name,best_predicted_subset_probability,actual_label_id,actual_label_name
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000236626.jpg,27,rbf,kernel_herding,direct,True,0.8299727226313361,0.0001127517593725,0.005,0.8155078184291512,0.8375344794392167,0.0003955731720463,-0.0565642825347562,-1.5123513615760966,0.9450057351775912,0.9450057351775912,53,pizza,0.9450057351775912,0,person
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000436795.jpg,28,rbf,kernel_herding,direct,True,0.8300698968758142,9.71742444780821e-05,0.005,0.8155078184291512,0.8378399257290012,0.0003054462897845,-0.041654409061306,-1.5540057706374026,0.9592012145460284,0.9592012145460284,53,pizza,0.9592012145460284,0,person
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000510141.jpg,29,rbf,kernel_herding,direct,True,0.830152703802804,8.280692698980907e-05,0.005,0.8155078184291512,0.8382679047730017,0.0004279790440004,-0.06903442340214,-1.6230401940395427,0.9332945523505416,0.9332945523505416,53,pizza,0.9332945523505416,45,bowl
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000234091.jpg,30,rbf,kernel_herding,direct,True,0.830206196918106,5.349311530200573e-05,0.005,0.8155078184291512,0.8384805175655394,0.0002126127925377,-0.0318239354471315,-1.6548641294866742,0.968677116768638,0.968677116768638,53,pizza,0.968677116768638,60,dining table
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000457843.jpg,31,rbf,kernel_herding,direct,True,0.830252174808134,4.597789002791508e-05,0.005,0.8155078184291512,0.839218585071539,0.0007380675059995,-0.1384179231943467,-1.793282052681021,0.8707347154593164,0.8707347154593164,53,pizza,0.8707347154593164,69,oven
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000501723.jpg,32,rbf,kernel_herding,direct,True,0.8302907289664877,3.855415835374298e-05,0.005,0.8155078184291512,0.8393164593305185,9.78742589794468e-05,-0.0118640201251227,-1.805146072806144,0.9882060798642124,0.9882060798642124,53,pizza,0.9882060798642124,53,pizza
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000202448.jpg,33,rbf,kernel_herding,direct,True,0.8303217614723789,3.103250589120421e-05,0.005,0.8155078184291512,0.8393583175081315,4.185817761304112e-05,-0.0021651343443767,-1.8073112071505204,0.9978372078672813,0.9978372078672813,53,pizza,0.9978372078672813,53,pizza
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000144754.jpg,34,rbf,kernel_herding,direct,True,0.8303482582736178,2.649680123889553e-05,0.005,0.8155078184291512,0.8393874513347865,2.913382665503672e-05,-0.0005274050832213,-1.8078386122337415,0.9994727339693926,0.9994727339693926,53,pizza,0.9994727339693926,53,pizza
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000099139.jpg,35,rbf,kernel_herding,direct,True,0.8303656743836593,1.7416110041468258e-05,0.005,0.8155078184291512,0.8395361187863911,0.0001486674516045,-0.0262502683126199,-1.8340888805463615,0.9740912749197644,0.9740912749197644,53,pizza,0.9740912749197644,53,pizza
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000050061.jpg,36,rbf,kernel_herding,direct,True,0.8303710586948513,5.384311192013769e-06,0.005,0.8155078184291512,0.8398833013241274,0.0003471825377362,-0.0683596453088561,-1.902448525855218,0.933924531593242,0.933924531593242,53,pizza,0.933924531593242,0,person
53,pizza,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000095097.jpg,37,rbf,kernel_herding,direct,True,0.8303723625678776,1.3038730263259524e-06,0.005,0.8155078184291512,0.8399554148758155,7.211355168812439e-05,-0.0141619357323663,-1.9166104615875843,0.9859378727624566,0.9859378727624566,53,pizza,0.9859378727624566,53,pizza
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000194195.jpg,1,rbf,kernel_herding,direct,True,0.916449950493389,0.0007022227950128,0.005,0.915747710263458,0.9165332269627724,0.0007854992643961,-0.016655293876669,-0.016655293876669,0.983482638698532,0.983482638698532,56,chair,0.983482638698532,14,bird
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000149179.jpg,2,rbf,kernel_herding,direct,True,0.9169624857733488,0.0005125352799597,0.005,0.915747710263458,0.9171225511758676,0.0005893242130952,-0.0153577866270802,-0.0320130805037493,0.984759542769092,0.984759542769092,56,chair,0.984759542769092,47,apple
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000127680.jpg,3,rbf,kernel_herding,direct,True,0.9174444833049992,0.0004819975316503,0.005,0.915747710263458,0.9176603006417012,0.0005377494658336,-0.0111503868366541,-0.0431634673404034,0.9889115483116157,0.9889115483116157,56,chair,0.9889115483116157,14,bird
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000561931.jpg,4,rbf,kernel_herding,direct,True,0.9178601236214156,0.0004156403164164,0.005,0.915747710263458,0.918116550499236,0.0004562498575348,-0.0081219082236957,-0.0512853755640992,0.991910985358772,0.991910985358772,56,chair,0.991910985358772,13,bench
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000281994.jpg,5,rbf,kernel_herding,direct,True,0.918248924822382,0.0003888012009665,0.005,0.915747710263458,0.9185873564254085,0.0004708059261724,-0.0164009450411874,-0.0676863206052867,0.9837328181774824,0.9837328181774824,56,chair,0.9837328181774824,7,truck
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000095123.jpg,6,rbf,kernel_herding,direct,True,0.9185969830797156,0.0003480582573336,0.005,0.915747710263458,0.9189944728747228,0.0004071164493144,-0.0118116383961518,-0.0794979590014385,0.9882578451630214,0.9882578451630214,56,chair,0.9882578451630214,14,bird
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000533364.jpg,7,rbf,kernel_herding,direct,True,0.9189061476241576,0.0003091645444419,0.005,0.915747710263458,0.9193625000595942,0.0003680271848712,-0.0117725280858701,-0.0912704870873087,0.9882964969898216,0.9882964969898216,56,chair,0.9882964969898216,56,chair
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000552961.jpg,8,rbf,kernel_herding,direct,True,0.9191964942265536,0.000290346602396,0.005,0.915747710263458,0.9198006248109242,0.0004381247513299,-0.0295556297867775,-0.1208261168740862,0.9708768664648244,0.9708768664648244,56,chair,0.9708768664648244,3,motorcycle
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000560173.jpg,9,rbf,kernel_herding,direct,True,0.9194767190061952,0.0002802247796414,0.005,0.915747710263458,0.920208582934213,0.0004079581232888,-0.0255466687295127,-0.1463727856035989,0.9747768863043648,0.9747768863043648,56,chair,0.9747768863043648,8,boat
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000438232.jpg,10,rbf,kernel_herding,direct,True,0.9197395990075292,0.0002628800013342,0.005,0.915747710263458,0.9206606967384666,0.0004521138042535,-0.0378467605838504,-0.1842195461874494,0.9628604777631248,0.9628604777631248,56,chair,0.9628604777631248,6,train
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000027175.jpg,11,rbf,kernel_herding,direct,True,0.9199751591087042,0.0002355601011748,0.005,0.915747710263458,0.9211071754745408,0.0004464787360742,-0.0421837269798831,-0.2264032731673325,0.9586936265052216,0.9586936265052216,56,chair,0.9586936265052216,7,truck
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000333088.jpg,12,rbf,kernel_herding,direct,True,0.9202029333744924,0.0002277742657883,0.005,0.915747710263458,0.9213418641870408,0.0002346887124999,-0.0013828893423313,-0.2277861625096638,0.9986180664075186,0.9986180664075186,56,chair,0.9986180664075186,60,dining table
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000550906.jpg,13,rbf,kernel_herding,direct,True,0.9204058188728848,0.0002028854983923,0.005,0.915747710263458,0.9217515993680586,0.0004097351810177,-0.0413699365250795,-0.2691560990347433,0.9594741197634614,0.9594741197634614,56,chair,0.9594741197634614,14,bird
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000378437.jpg,14,rbf,kernel_herding,direct,True,0.920583005090624,0.0001771862177392,0.005,0.915747710263458,0.9220278646924074,0.0002762653243487,-0.019815821321917,-0.2889719203566604,0.9803792216277288,0.9803792216277288,56,chair,0.9803792216277288,58,potted plant
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000156834.jpg,15,rbf,kernel_herding,direct,True,0.9207533424776142,0.0001703373869901,0.005,0.915747710263458,0.9223433435366292,0.0003154788442218,-0.0290282914463513,-0.3180002118030118,0.9713889820775756,0.9713889820775756,56,chair,0.9713889820775756,17,horse
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000104326.jpg,16,rbf,kernel_herding,direct,True,0.9209122969784704,0.0001589545008562,0.005,0.915747710263458,0.9225105691294366,0.0001672255928073,-0.0016542183902227,-0.3196544301932346,0.998347149073886,0.998347149073886,56,chair,0.998347149073886,58,potted plant
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000008081.jpg,17,rbf,kernel_herding,direct,True,0.9210571701990348,0.0001448732205643,0.005,0.915747710263458,0.9228102457516604,0.0002996766222236,-0.0309606803318732,-0.3506151105251078,0.9695136932822483,0.9695136932822483,56,chair,0.9695136932822483,46,banana
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000207862.jpg,18,rbf,kernel_herding,direct,True,0.92118345380172,0.0001262836026852,0.005,0.915747710263458,0.9230126351908422,0.0002023894391819,-0.0152211672993234,-0.3658362778244313,0.9848940891464358,0.9848940891464358,56,chair,0.9848940891464358,60,dining table
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000302038.jpg,19,rbf,kernel_herding,direct,True,0.9212920599767372,0.000108606175017,0.005,0.915747710263458,0.9231354399548088,0.0001228047639666,-0.0028397177899066,-0.3686759956143379,0.9971643103937852,0.9971643103937852,56,chair,0.9971643103937852,60,dining table
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000068852.jpg,20,rbf,kernel_herding,direct,True,0.9213827668603626,9.070688362544654e-05,0.005,0.915747710263458,0.9234188990583728,0.0002834591035638,-0.0385504439876874,-0.4072264396020253,0.962183167158776,0.962183167158776,56,chair,0.962183167158776,2,car
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000439865.jpg,21,rbf,kernel_herding,direct,True,0.9214623905076358,7.962364727320814e-05,0.005,0.915747710263458,0.9236320062794204,0.0002131072210477,-0.0266967147549028,-0.4339231543569282,0.9736564923963942,0.9736564923963942,56,chair,0.9736564923963942,1,bicycle
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000004282.jpg,22,rbf,kernel_herding,direct,True,0.9215283519176264,6.59614099906003e-05,0.005,0.915747710263458,0.923923921391387,0.0002919151119665,-0.0451907403951904,-0.4791138947521186,0.95581515188401,0.95581515188401,56,chair,0.95581515188401,2,car
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000044075.jpg,23,rbf,kernel_herding,direct,True,0.9215802050237298,5.185310610344995e-05,0.005,0.915747710263458,0.9242486099220424,0.0003246885306554,-0.0545670849104193,-0.533680979662538,0.9468949843608788,0.9468949843608788,56,chair,0.9468949843608788,6,train
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000406250.jpg,24,rbf,kernel_herding,direct,True,0.9216133204141348,3.311539040484757e-05,0.005,0.915747710263458,0.9243858483390728,0.0001372384170303,-0.0208246053251105,-0.5545055849876486,0.979390729423276,0.979390729423276,56,chair,0.979390729423276,8,boat
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000025506.jpg,25,rbf,kernel_herding,direct,True,0.921631724952084,1.840453794943464e-05,0.005,0.915747710263458,0.9245383817290288,0.0001525333899558,-0.0268257704012632,-0.5813313553889118,0.9735308446363856,0.9735308446363856,56,chair,0.9735308446363856,6,train
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000355984.jpg,26,rbf,kernel_herding,direct,True,0.9216430166917544,1.1291739670293843e-05,0.005,0.915747710263458,0.9247373152816584,0.0001989335526296,-0.0375283625918875,-0.6188597179807993,0.9631670994170544,0.9631670994170544,56,chair,0.9631670994170544,25,umbrella
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000258773.jpg,27,rbf,kernel_herding,direct,True,0.9216476766228175,4.659931063244471e-06,0.005,0.915747710263458,0.9247851648231108,4.784954145231613e-05,-0.0086379220777959,-0.6274976400585952,0.9913992775837972,0.9913992775837972,56,chair,0.9913992775837972,13,bench
56,chair,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000061184.jpg,28,rbf,kernel_herding,direct,True,0.921649652600623,1.975977805379614e-06,0.005,0.915747710263458,0.924810096926295,2.493210318432748e-05,-0.0045912250757909,-0.6320888651343861,0.9954192984855496,0.9954192984855496,56,chair,0.9954192984855496,25,umbrella
67,cell phone,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000497757.jpg,1,rbf,kernel_herding,direct,True,0.9260789507311984,0.0002202057551937,0.005,0.9258587694899358,0.9262740517615664,0.0004153067855618,-0.0390202060736269,-0.0390202060736269,0.96173127613606,0.96173127613606,67,cell phone,0.96173127613606,0,person
67,cell phone,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000551214.jpg,2,rbf,kernel_herding,direct,True,0.926268817537517,0.0001898668063186,0.005,0.9258587694899358,0.9267195573058884,0.0004455055443218,-0.0511277476006508,-0.0901479536742777,0.950157282464999,0.950157282464999,67,cell phone,0.950157282464999,4,airplane
67,cell phone,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000251660.jpg,3,rbf,kernel_herding,direct,True,0.9263687872242508,9.99696867337585e-05,0.005,0.9258587694899358,0.9268906519401976,0.000171094634309,-0.0142249895150653,-0.1043729431893431,0.9858757076099672,0.9858757076099672,67,cell phone,0.9858757076099672,0,person
67,cell phone,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000516321.jpg,4,rbf,kernel_herding,direct,True,0.9264386965616426,6.990933739181582e-05,0.005,0.9258587694899358,0.9272901922844724,0.0003995403442749,-0.0659262013766191,-0.1702991445659623,0.9361999520089658,0.9361999520089658,67,cell phone,0.9361999520089658,18,sheep
67,cell phone,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000168076.jpg,5,rbf,kernel_herding,direct,True,0.9264950293782588,5.633281661632239e-05,0.005,0.9258587694899358,0.9274302343226102,0.0001400420381377,-0.0167418443042962,-0.1870409888702586,0.983397521539105,0.983397521539105,67,cell phone,0.983397521539105,66,keyboard
67,cell phone,C:\Users\maxbe\Downloads\DINO-Kernel-Herding\coco\train2017\000000289870.jpg,6,rbf,kernel_herding,direct,True,0.9265271891926924,3.2159814433607714e-05,0.005,0.9258587694899358,0.9276712169270168,0.0002409826044066,-0.0417645579946125,-0.2288055468648712,0.9590955653740983,0.9590955653740983,67,cell phone,0.9590955653740983,6,train
